comment_id,reply_to_comment_id,comment_nr,content_id,comment_text,LABEL
1520,1518,129,79,"chiar si asa, gandeste-te din ce animale nevertebrate te-ai nascut tu",1
1521,1518,130,79,"Deeee Ce nume interesant ai ? De ce iti este frica sa-ti scrii numele ? Norocul tau este ca prostia nu doare, altfel acum erai la doctor.",1
1522,,131,79,"daca s ar fi apropiat cainii aia de caruciorul copilului meu sincer as fi impuscat cainii pe loc ba mai mult ,le dadeam o bataie celor doi cu caini cu tot !,a ti uitat de ionut ?,daca ataca copilul ?cum a ti fi prezentat stirea ? jurnalisti de 2 lei ,las ca poate te mai gasesc eu pe vreun camp cu cainele si cele 2 catele !",0
1523,1522,132,79,Porti arma cu tine? ionutu pulii mele tara de handicapati ce sunteti,1
1524,1522,133,79,Alin....un labrador nu ataca...e clar ca esti pe langa subiect...cum ar fi daca tu te-ai apropia de caruciorul copilului meu din curiozitate..si ti-as izbi una in freza?...ca un caine probabil,0
1525,1522,134,79,"@Alin:ia pune-te d-neata frumos si informeaza-te cu privire la minciune in cazul lui Ionut:http://xnici.wordpress.com/Desemenea:Ionut nu a fost ucis de maidanezi nici de labradori ci de cainele de lupta a proprietarului incintei din zona sau..probabil nici nu a existat.Deoarece:tatal lui Ionut facea afaceri cu Videanu,plus trebuia o…diversiune sa sa atraga atentia poporului de la Rosia Mantana.-De ce punem vina tot timpul pe caini?Exista caini care au ucis copii,nu contest realitatea dar sunt mult mai multi:criminali bipezi de copii atunci daca se apropie prietenos un om de copil inseamna ca il luam la bataie sau il impuscam?Ei aici se arata lasitatea cea mare a omului frustrat care are ura pe el insusi si isi varsa mania pe caini ca isi uraste trecutul rural de parca ar fi un pacat,o vina sa te nasti la tara,ca de aia nu incapeti de caini ca va amintiti de unde ati venit.-si inca ceva:te invit in Manastur pe terenuri eu pornesc pe la 4 dupamasa la padure tare as vrea sa te vad e mai fair play asa decat sa ameninti din spatele tastaturii.",0
1526,1522,135,79,minciunile* Rosia Montana*-vroiam sa scriu.,0
1527,,136,79,"Vorbim de drepturi, nu si de obligatii. Vorbim de libertatea presei, de dreptul de a fi informati, nu si despre posibilitatea ca exista entitati care gratuit creeaza polemici pentru a face trafic pe site (deci bani). Unde este libertatea presei domnilor de la site-ul de stiri? Libertatea presei se refera la acel drept al cetatenilor unui stat sa ia…cunosctinta in mod just si nealterat despre fapte, intamplari. Dumneavoastra in mod intentionat ati preluat o plangere civica de la o persoana, i-ati dat un titlu (vadit tendentios) si ati facut furori on-line (23000 de vizualizari).Mai mult de atat, ca sa nu pareti foarte partinitori, ati acordat numai un titlu defaimator la adresa unei meserii publice (politist) apoi printr-un artificiu care sa va exonereze de raspundere ati citat reclamatia unei persoane, fara a scrie un articol jurnalistic (desi sinteti un site de stiri), adica v-ati spalat pe maini.Va simtiti bine stiind ca desi sunteti formatori de opinie al nivel local, nu va faceti meseria de jurnalisti. Daca ma intrebati pe mine as zice ca dvs sunteti cei care faceti un abuz. Abuzati de notorietatea site-ului dvs pentru a face trafic (adica bani din publicitate). Ati mers mai departe si ati publicat comunicatul IPJ Cluj cu privire la faptele relatate de proprietarii de caini cu un titlu tendentios ""Raspuns Halucinant"".",0
1528,,137,79,"Deci Sebi asta isi plimba cainii pe un camp, chestie care o face zilnic cu ei de ceva ani de cand are cainii si banuiesc ca pe acelasi camp. Intr-o zii s-a nimerit ca sa mai fie o doamna in zona cu un carucior, un caine sa mearga spre ea, se prerie. Proprietarul isi tine cat de repede cainele in lesa si apoi urmeaza un schimb de replici mai acid intre…participanti. Pana aici mi se pare normal, avand in vedere sperietura trasa de doama in cauza. Dar ca sa fie toate bune si frumoase doamna a insistat sa cheme intariri si anume sotul, x ruibist, actual ""inspector principal"", de la ""judiciara"" care sa se bata cu cainii cei rai, omul neputand sa faca nimic altceva decat sa ii legitimeze pe cei doi proprietari. Din cate stiu eu daca politistul e in timpul serviciului, asa cum zice el pe inregistrare, e obligatoriu sa te legitimezi, ca daca nu poate sa te duca la sectie, adica sa te tina, ceea ce a si facut. Serios acuma...De cate ori v-ati plimbat pe un camp si dintr-o data a aparut un politist sa va legitimeze? Dar acuma, ceea ce nu mi se pare normal e ca atunci cand sotia ta te suna ca s-a speriat de un caine sa vii si sa abuzezi de functia ta sa iei doua persoane la intrebari, doua persoane care nu au facut nimic. Ba mai mult sa le arati tu cine esti si ce patesc daca se pun cu tine si mai ales daca fac ceva sa iti sperie sotia, ca doar esti ""la judiciara"". Daca se intampla acelasi lucru pe strada si duduia se speria de un caine, il chema iar pe sotu' in ajutor sa o salveze? Asa face de fiecare data cand vede un caine cu un proprietar plimbandu-l pe strada? Oare cum face cand e singura pe strada si vede un maidanez si se sperie...tot pe sotu' il cheama? In situatia asta pe cine mai ia sotul la intrebari? Labradorii sunt caini care au nevoie sa alerge si daca nici in camp nu ii poti lasa sa faca asta atunci unde?",0
1529,1528,138,79,"problema este ca el a actionat in interes personal in timpul serviciului, daca se suna la 112 atunci se pune altfel problema , politistul prin primirea unui telefon de la soacra lui a parasit locul de munca in interes personal , atunci trebuie sanctionat disciplinar pentru parasirea locului de munca si abuz in serviciu",0
1530,1528,139,79,Si pentru asta ii incurajez pe cei doi sa faca o plangere impotriva domnului pentru abuz in serviciu si impotriva soacrei pentru amenintari si loviri sau alte violente. Parerea mea e ca si media trebuie sa mai contribuie din cand in cand ca sa nu se uite cazul cum se face cu majoritatea,0
1531,,140,79,Ce cautau cucoanele alea doua isterice pe un teren privat? cu ce drept il lipseste de libertate politistul pe tanarul acela?,0
1532,1531,141,79,Cucoanele acelea se plimbau la fel ca si ceilalti doi indivizi care-si plimbau cainii.Atata timp cat proprietarul acelui teren nu a interzis asa ceva au tot dreptul sa fie acolo.,0
1533,1531,142,79,"nu au tot dreptul sa fie acolo , atunci si eu vin la tine in casa pentru simplul fapt ca am tot dreptul sa fiu acolo deoarece locuinta ta este construita pe un teren care nu este al tau sa zicem asa , eu de fapt vroiam sa stau pe terenul respectiv dar casa ta ma incurca pentru simplul fapt ca este construita exact in locul in care vreau eu sa stau",0
1534,1531,143,79,"atata timp cat proprietarul nu interzice acest lucru(prin ingradirea terenului sau orice alt mod)poti sa te plimbi linistit...Nu poti sa-ti construiesti casa pe terenul altcuiva si daca as fi facut asa ceva as fi facut cu acordul proprietarului terenului...Deci nu ai nici un drept sa intri pe proprietatea mea atata timp cat eu nu-ti dau voie.Mai…citeste o data ce ai scris...o mare aberatie,sa nu-i zic prostie.",0
1535,,144,79,da doamna care vorbeste asa citet ar viza de cluj sau de floresti?,0
1536,,145,79,abuzurile unor militieni care nu aveau ce sa caute acolo masa ai jmechera ca are ficior militean,0
1537,,146,79,"ACEEASI MILITIE ALTA UNIFORMA , TOT 2 CLASE K TRENUL !!",0
1538,,147,79,"am o alta intrebare, in timp ce aceasta familie ATACA, caruciorul era parca nesupravegheat, daca treceau ceva maidainezi de cine se legau ???",0
1539,,148,79,"decat tigan de Floresti mai bine moldovean de Botosani! Sunteti niste frustrati,Clujul a ajuns sub teroarea tiganilor si voi va legati de moldoveni?",2
1540,1539,149,79,mars moldovean imputit,2
1541,1539,150,79,"mache! Mars la voi in Moldova,fomisti imputiti !!!!!Sunteti mai rai ca si rromii !!!!",2
1542,,151,79,"daca cei doi cetateni ar fi citit putin legislatia tarii noastre ar fi stiut ca un organ de politie poate oricand si oriunde sa te legitimeze. pe langa asta noi, ca cetatenii ai tarii suntem OBLIGATI sa avem tot timpul cartea de identitate sau orice fel de act care face posibila identificarea asupra noastra, in caz contrar riscam sa fim dusi la sectie…pentru identificare. care ar fi fost oare deznodamantul daca cei doi s-ar fi legitimat frumos, i-ar fi sus politistului faptul ca cei doi catei fac parte din rasa labrador si legea prevede ca nu este necesara bootnita. probabil domnul politist ar fi verificat informatia si si-ai fi vazut in continuare de treaba. si inca ceva : conform legii politistii de la judiciara nu sunt obligati sa poarte haine militare!",0
1543,1542,152,79,"draga Domnule..nu este adevarat!!! in timpul liber nu are attributii de legitimare, apoi..s evede clar cum trage de om!1 pe camp, sa fie clar! ce cautau cucoanele cu un carucior pe camp?? este ceva foresc?? sau incepem ca la copilul anghel sa aberam? apoi.. ce inseamna cetatean?? asa s-a denumit si ala care i-a dat cu levierul peste bot unui caine!!",0
1544,1542,153,79,"Cu ce crezi ca e mai presus cainele tau decat puiul din care se fac aripioarele KFC? Bai, e tot un animal si inca unul mai periculos! Poti sa-ti plimbi copilul unde vrei insa cainii, fara botnita si nelegat, doar in locuri special amenajate.Acu' legea o respecta cine vrea!",0
1545,1542,154,79,"Tu, ca CETATEAN, esti OBLIGAT sa sti ca nu orice angajat in politie te poate legitima, dar poate suna la 112. D-aia romanu' e prost, ca nu-si cunoaste si nu-si cere drepturile. Si doamna care-ti face poze de carnet are legitimatie de politie si tu-i arati actele cand te plimbi prin padure ??? FELICITARI!",0
1546,,155,79,faceti plangere penala pentru abuz in serviciu !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!daca vreti v-il redactez eu gratuit,0
1547,1546,156,79,t-e ruga-m sa n-il redactezi matale,0
1548,1546,157,79,":)) Lol , mai bine nu pune cratima man =)))",0
1549,,158,79,Asa si cele 2 femei cine sunt?,0
1550,,159,79,"Emil draga, vezi ca video se vizioneaza de la stanga la dreapta. Sper ca faci diferenta intre stanga si dreapta. Cainii latrau la cel care se apropia, fara sa stie cine e, omul inca era departe. In fine...",0
1551,,160,79,"Stiti povestea cu drobul de sare de Ion Creanga ? Daca nu cautati pe net ca o gasiti , tipic in aceasta situatia !",0
1552,,161,79,"Bai cretinilor, proprietarii nu au iesit cu gandu ""hai sa punem cainii pe oameni"" doar ca sa stiti asta, sunti caini de rasa si dresati, avand in vedere ca nu a sarit sa-l muste pe politist cand l-a luat pe sebi de brat, pe mine unu stiu ca am fost marait de alti caini doar ca ridicam tonu la stapanu lor, asa ca va rog eu sa lasati chestiile astea ca…in anglia, grecia si mai stiu eu ce, se vede clar abuzu politistului ca vine el Stapanu buricului, si faza cu legitimarea, cum sa te legitimezi ? tu ai idee ca eu am primit 2 amenzi pe treaba asta? si nu am facut nimic, acum ce fac? de fiecare data trebuie sa contest o amenda deoarece asa ii vine chefu politistului ? , e o tara democratica daca asta tinde si daca nu ai pile in politie nu poti sa scapi de probleme asa se pare... e mafie mare.. si sa iti zic chestie smechera, tind sa cred in justitie, dar nu justitia asta, oamenii erau cu cainii pe camp, doamnele alea daca erau asa speriate de cainii aia doi, nu atacau cu agresivitate pe doamna ce filma... care dracu e mai agresiv aici ? cainii ? lol ... acu ce vrea sa insemne asta, daca imi las cainele in libertate in pustietate vine cutarescu cu o ruda din politie sa imi faca necaz, ca ce, si-a imaginat el ca acel caine sare sa-l muste fi serios, asta inseamna ca ar trebuii sa ies pe strada si sa lovesc lumea in semn de auto aparare ca ce domne, mi se pare mie ca vrea sa imi faca rau... mai potoliti-va cu mentalitatea asta de rahat, voi nu sunteti romani sau o ardeti patrioteste,, ati fost in afara si nu va face romani sau patrioti...tara asta a ajuns asa datorita ignorantilor si oameniilor care nu gandesc... adevaru este ca aici trebuie facuta o chestie, am ajuns sa ne credem prea stapani pe acest pamant si nu ni se mai mareste pula de atata aroganta... sunteti multi hateri de urati cainii , si acum ca i-a luat de pe strada va ajuta asta cu ceva? puteti dormi mai bine?si totusi sa revenim la acest caz de fata, ala nu a scos legitimatia, nu s-a prezentat, a mai dat si telefon, probabil nu era nici statia de serviciu sau telefonu, voi nu vedeti abuzu? da-i dracu de caini, dar politistiu asta face abuz, e atat de prost incat nu stie ce e mai sus? justitia sau justita nevestei si panaramei alailalte ca uite cum e imbracata, merita o bucata in freza zici ca e panarama de pe centura...",1
1553,1552,162,79,"Ce pustietate?? Da, sa iei amenda de cate ori umbli cu caini nelegati si fara botnita!!!Cretin esti tu !!!",1
1554,1552,163,79,"@Bla Bla:-intradevar trebuie lesa la caini ca sa fie feriti de psihopati umani agresivi,deci nu contest asta.In locuri sigure trebuie lasat liber sa alerge sa se joace sa socializeze.La cainii agresivi da:le trebuie si lesa si botnita.Totul este chestie de mentalitate si civilizatie.Eu votez pentru buna convietuire.In tari ca Austria,Irlanda etc.…si in magazine intrii cu cainele si nu vezi un caine cu botnita decat foarte rar ,in lesa asa pentru siguranta da.Oare de ce?Simplu:ca acolo si cainii sunt educati si oamenii care nu au caini sunt educati.In cazul de fata cainii nu au atacat pe lelitza respectiva au venit catre ea si ea si-a amintit de taurul comunal de pe ulita satului sau de cainele batjocorit tinut in rahat si in lant evident anormal de agresiv fiindca sarea si la cine nu trebuia fiind inebunit in lant si ca sa se dea mare doamna a chemat militia.",0
1555,,164,79,Cum il cheama pe pulitai si unde sta mai precis?,1
1556,,165,79,Poti sa mi spui ce sportiv o fost pulitistu?,1
1557,1556,166,79,"http://www.super-liga.ro/wp-content/uploads/super_liga/players/7/rus_nicolae.jpgAsta e ghiolbanul , sE pare ca a fost jucator de rugby....NICOLAE RUS",0
1558,1556,167,79,Rus Nicolae fost ruigbyst la U Cluj http://www.super-liga.ro/.../su.../players/7/rus_nicolae.jpg. Se pare ca din ruigbyst poti ajunge cu usurinta inspector principal la judiciara daca lingi unde trebuie,1
1559,,168,79,AFARA CU UNGURII DIN TARA !!!!FREE GIGI!!!,2
1560,1559,169,79,Afara cu prostia si cu prostii ca tine!!!Mi-e sila de gunoaie ca tine!!!!!,1
1561,,170,79,Politistul a fost prea blind trebuia sa-i puna catusele !!!!,0
1562,1561,171,79,:))))))))))))))) te uiti prea mult la CSI :))))))))))))))))0,0
1563,1561,172,79,"da, scroafei moldovence",2
1564,,173,79,"Va rog sa continuati stirea. Vreau sa vad omul ala pedepsit, asa ceva nu se poate intampla fara urmari. Sa vedem ce se va face.",0
1565,,174,79,acel politist trebuia calcat pe cap cu sange rece!,0
1566,,175,79,"! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! !! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! !! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! !! !…! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! !Abuz de functie si din partea colegilor politistului. Au raspuns la apelul lui, si au facut verificari ilegale. Daca politistul este in afara serviciului, colegii nu au voie sa colaboreze cu el.! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! !! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! !! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! !! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! ! ATENTIE ! ! ! ! ! ! ! ! ! ! !",0
